*Fold,Track,Normalised conditional entropy based over-segmentation score,Normalised conditional entropy based under-segmentation score,Frame pair clustering F-measure,Frame pair clustering precision rate,Frame pair clustering recall rate,Random clustering index,Segment boundary recovery evaluation measure @ 0.5sec,Segment boundary recovery precision rate @ 0.5sec,Segment boundary recovery recall rate @ 0.5sec,Segment boundary recovery evaluation measure @ 3sec,Segment boundary recovery precision rate @ 3sec,Segment boundary recovery recall rate @ 3sec,Median distance from an annotated segment boundary to the closest found boundary,Median distance from a found segment boundary to the closest annotated one
0,struct_mrx_10_000000,0.8865,0.2491,0.2016,0.1137,0.8886,0.4130,0.2857,0.4286,0.2143,0.4762,0.7143,0.3571,8.9629,0.5686
0,struct_mrx_10_000001,0.9048,0.4238,0.2660,0.1563,0.8908,0.7552,0.1875,0.3333,0.1304,0.3750,0.6667,0.2609,9.2525,1.2071
0,struct_mrx_10_000002,0.8180,0.2748,0.1839,0.1032,0.8418,0.5658,0.2353,0.2857,0.2000,0.5882,0.7143,0.5000,2.5144,1.6097
0,struct_mrx_10_000003,0.9390,0.4290,0.2838,0.1668,0.9514,0.7009,0.4000,0.6000,0.3000,0.6667,1.0000,0.5000,1.7685,0.3385
0,struct_mrx_10_000004,0.8808,0.2776,0.1549,0.0850,0.8762,0.5009,0.2286,0.3077,0.1818,0.5714,0.7692,0.4546,5.8336,1.1408
0,struct_mrx_10_000005,0.8259,0.3394,0.2537,0.1492,0.8451,0.7076,0.1818,0.2308,0.1500,0.5454,0.6923,0.4500,4.0932,0.9593
0,struct_mrx_10_000006,0.6456,0.2453,0.1938,0.1140,0.6471,0.6096,0.2500,0.2273,0.2778,0.5000,0.4546,0.5556,2.6122,3.7572
0,struct_mrx_10_000007,0.9112,0.4262,0.2837,0.1676,0.9227,0.7283,0.2069,0.3333,0.1500,0.5517,0.8889,0.4000,9.1421,2.0918
0,struct_mrx_10_000008,0.8274,0.3790,0.2316,0.1361,0.7758,0.6950,0.3784,0.4375,0.3333,0.6486,0.7500,0.5714,2.4183,1.4465
0,struct_mrx_10_000009,0.8034,0.3581,0.2150,0.1254,0.7501,0.7116,0.3158,0.3750,0.2727,0.6316,0.7500,0.5454,2.3715,1.9415
0,struct_mrx_10_000010,0.9045,0.4627,0.3458,0.2130,0.9185,0.7780,0.3030,0.3333,0.2778,0.8485,0.9333,0.7778,1.3985,0.8815
0,struct_mrx_10_000011,0.8147,0.3152,0.2602,0.1547,0.8169,0.6236,0.2500,0.3333,0.2000,0.4167,0.5556,0.3333,6.9844,2.0162
0,struct_mrx_10_000012,0.8542,0.4682,0.3210,0.1989,0.8309,0.8029,0.2857,0.3333,0.2500,0.6857,0.8000,0.6000,2.0731,1.5576
0,struct_mrx_10_000013,0.8872,0.4268,0.2809,0.1665,0.8983,0.7257,0.3889,0.5385,0.3044,0.5000,0.6923,0.3913,4.6047,0.3258
0,struct_mrx_10_000014,0.8784,0.4668,0.3405,0.2124,0.8571,0.8002,0.2353,0.3077,0.1905,0.4706,0.6154,0.3810,3.3399,1.5299
0,struct_mrx_10_000015,0.9578,0.4822,0.3528,0.2156,0.9697,0.7698,0.4138,0.6000,0.3158,0.6897,1.0000,0.5263,0.9213,0.3518
0,struct_mrx_10_000016,0.7301,0.3761,0.2696,0.1682,0.6781,0.7683,0.1667,0.1765,0.1579,0.5556,0.5882,0.5263,1.8282,1.6216
0,struct_mrx_10_000017,0.8871,0.5212,0.4020,0.2588,0.9005,0.8150,0.3750,0.4000,0.3529,0.8125,0.8667,0.7647,0.8479,0.8462
0,struct_mrx_10_000018,0.9367,0.4778,0.3286,0.1989,0.9442,0.7887,0.3871,0.6000,0.2857,0.5806,0.9000,0.4286,3.0418,0.2175
0,struct_mrx_10_000019,0.8839,0.3008,0.1649,0.0911,0.8693,0.6057,0.1143,0.1818,0.0833,0.2857,0.4546,0.2083,6.5246,3.1115
0,struct_mrx_10_000020,0.9109,0.4929,0.3697,0.2320,0.9093,0.7835,0.4848,0.6154,0.4000,0.7879,1.0000,0.6500,1.4671,0.3625
0,struct_mrx_10_000021,0.8926,0.4898,0.3740,0.2355,0.9074,0.7469,0.2222,0.2727,0.1875,0.7407,0.9091,0.6250,0.7832,0.5477
0,struct_mrx_10_000022,0.7754,0.5026,0.4055,0.2808,0.7293,0.7965,0.2222,0.2308,0.2143,0.4444,0.4615,0.4286,4.9228,4.8887
0,struct_mrx_10_000023,0.9057,0.5655,0.4990,0.3407,0.9320,0.8235,0.2222,0.2727,0.1875,0.8148,1.0000,0.6875,1.7017,1.2098
