*Fold,Track,Normalised conditional entropy based over-segmentation score,Normalised conditional entropy based under-segmentation score,Frame pair clustering F-measure,Frame pair clustering precision rate,Frame pair clustering recall rate,Random clustering index,Segment boundary recovery evaluation measure @ 0.5sec,Segment boundary recovery precision rate @ 0.5sec,Segment boundary recovery recall rate @ 0.5sec,Segment boundary recovery evaluation measure @ 3sec,Segment boundary recovery precision rate @ 3sec,Segment boundary recovery recall rate @ 3sec,Median distance from an annotated segment boundary to the closest found boundary,Median distance from a found segment boundary to the closest annotated one
0,struct_mrx_10_000000,0.9236,0.5254,0.3530,0.2190,0.9094,0.7175,0.2759,0.2667,0.2857,0.7586,0.7333,0.7857,1.6644,2.2586
0,struct_mrx_10_000001,0.9466,0.2721,0.1481,0.0805,0.9240,0.4717,0.1778,0.1818,0.1739,0.5333,0.5454,0.5217,2.4905,2.4915
0,struct_mrx_10_000002,0.9074,0.2260,0.1557,0.0850,0.9302,0.4162,0.2500,0.2500,0.2500,0.4000,0.4000,0.4000,3.3744,3.7544
0,struct_mrx_10_000003,0.9418,0.5313,0.3787,0.2370,0.9424,0.8085,0.2703,0.2941,0.2500,0.7568,0.8235,0.7000,1.0118,0.9627
0,struct_mrx_10_000004,0.9416,0.0642,0.1035,0.0547,0.9647,0.1237,0.0930,0.0952,0.0909,0.5116,0.5238,0.5000,2.4504,2.5889
0,struct_mrx_10_000005,0.8719,0.4351,0.2173,0.1254,0.8118,0.6555,0.2791,0.2609,0.3000,0.6512,0.6087,0.7000,1.1846,2.4631
0,struct_mrx_10_000006,0.8938,0.5167,0.3981,0.2549,0.9089,0.7999,0.3125,0.3571,0.2778,0.8125,0.9286,0.7222,1.1694,1.0387
0,struct_mrx_10_000007,0.8259,0.1892,0.1444,0.0789,0.8536,0.4127,0.0930,0.0870,0.1000,0.6512,0.6087,0.7000,1.9212,2.6253
0,struct_mrx_10_000008,0.9177,0.3820,0.1997,0.1127,0.8778,0.5805,0.3590,0.3889,0.3333,0.7692,0.8333,0.7143,0.7421,0.7062
0,struct_mrx_10_000009,0.9176,0.4874,0.2478,0.1442,0.8796,0.7207,0.1905,0.2000,0.1818,0.5238,0.5500,0.5000,2.7939,2.7939
0,struct_mrx_10_000010,0.9297,0.0691,0.1262,0.0675,0.9558,0.1590,0.2051,0.1905,0.2222,0.6154,0.5714,0.6667,1.6718,2.5352
0,struct_mrx_10_000011,0.8560,0.5011,0.2948,0.1809,0.7973,0.6913,0.2581,0.2500,0.2667,0.5806,0.5625,0.6000,1.7096,1.7216
0,struct_mrx_10_000012,0.9439,0.3008,0.1682,0.0926,0.9116,0.4922,0.4103,0.4210,0.4000,0.8205,0.8421,0.8000,0.9024,0.9315
0,struct_mrx_10_000013,0.8518,0.5466,0.3062,0.1910,0.7724,0.7892,0.0426,0.0417,0.0435,0.5957,0.5833,0.6087,2.0141,2.6113
0,struct_mrx_10_000014,0.9090,0.5334,0.3437,0.2132,0.8869,0.7956,0.2632,0.2941,0.2381,0.6842,0.7647,0.6190,1.3415,1.3233
0,struct_mrx_10_000015,0.9148,0.5366,0.3511,0.2176,0.9070,0.7830,0.1667,0.1765,0.1579,0.7778,0.8235,0.7368,0.9359,0.9362
0,struct_mrx_10_000016,0.9361,0.3140,0.1948,0.1086,0.9478,0.5061,0.2857,0.3125,0.2632,0.8571,0.9375,0.7895,0.9312,0.9197
0,struct_mrx_10_000017,0.8648,0.4451,0.3130,0.1916,0.8560,0.7420,0.2162,0.2000,0.2353,0.6486,0.6000,0.7059,0.6081,0.9919
0,struct_mrx_10_000018,0.9068,0.4496,0.2301,0.1326,0.8679,0.6806,0.4390,0.4500,0.4286,0.6829,0.7000,0.6667,0.7888,1.1579
