*fileID,overSegScore,underSegScore,pwF,pwPrecision,pwRecall,R,Fmeasure@0.5s,precRate@0.5s,recRate@0.5s,medianTrue2claim@0.5s,medianClaim2true@0.5s,Fmeasure@3s,precRate@3s,recRate@3s,medianTrue2claim@3s,medianClaim2true@3s
173,0.59621,0.63192,0.57984,0.65975,0.51719,0.81776,0.11111,0.086957,0.15385,2.1107,2.155,0.55556,0.43478,0.76923,2.1107,2.155
174,0.67024,0.72358,0.58179,0.61368,0.55306,0.81585,0.12903,0.10526,0.16667,1.1276,1.8661,0.58065,0.47368,0.75,1.1276,1.8661
175,0.68972,0.61576,0.5042,0.46454,0.55127,0.83921,0.090909,0.066667,0.14286,0.79645,3.8922,0.5,0.36667,0.78571,0.79645,3.8922
176,0.72653,0.37119,0.36083,0.24809,0.66142,0.59875,0.10256,0.083333,0.13333,2.3812,3.6527,0.46154,0.375,0.6,2.3812,3.6527
177,0.651,0.44184,0.34842,0.25874,0.53325,0.70775,0.054054,0.04,0.083333,1.9592,2.2221,0.54054,0.4,0.83333,1.9592,2.2221
178,0.64576,0.76668,0.57452,0.67995,0.49739,0.82869,0.18182,0.14286,0.25,0.96185,3.5485,0.48485,0.38095,0.66667,0.96185,3.5485
179,0.62297,0.66242,0.51405,0.56101,0.47434,0.81278,0.15789,0.11538,0.25,0.739,4.4854,0.42105,0.30769,0.66667,0.739,4.4854
180,0.62502,0.55063,0.48897,0.44705,0.53956,0.74055,0.35714,0.29412,0.45455,4.2267,5.3734,0.35714,0.29412,0.45455,4.2267,5.3734
181,0.58562,0.79953,0.55575,0.81635,0.42127,0.69436,0.2,0.15385,0.28571,2.1075,4.0785,0.4,0.30769,0.57143,2.1075,4.0785
182,0.45304,0.71344,0.41963,0.69221,0.30107,0.65989,0.24,0.17647,0.375,1.2267,1.859,0.4,0.29412,0.625,1.2267,1.859
183,0.66552,0.84595,0.72231,0.8936,0.60613,0.85935,0.14815,0.125,0.18182,1.1769,1.417,0.74074,0.625,0.90909,1.1769,1.417
184,0.49746,0.61976,0.41697,0.52926,0.34399,0.69994,0.16,0.11765,0.25,2.5488,3.5095,0.32,0.23529,0.5,2.5488,3.5095
185,0.71759,0.64088,0.55685,0.48179,0.65962,0.79709,0.32,0.26667,0.4,0.7536,3.1861,0.56,0.46667,0.7,0.7536,3.1861
186,0.78254,0.86805,0.84942,0.88793,0.81411,0.90059,0.5,0.4,0.66667,0.1916,0.7603,0.66667,0.53333,0.88889,0.1916,0.7603
187,0.69574,0.86002,0.69436,0.88513,0.57124,0.87615,0.24,0.2,0.3,1.1442,2.0122,0.72,0.6,0.9,1.1442,2.0122
188,0.38957,0.92965,0.47063,0.96818,0.31087,0.66763,0.16667,0.125,0.25,0.7213,5.4304,0.66667,0.5,1,0.7213,5.4304
189,0.62539,0.8349,0.70922,0.87326,0.59707,0.74134,0.14286,0.10526,0.22222,0.6671,4.5976,0.5,0.36842,0.77778,0.6671,4.5976
190,0.53775,0.7439,0.59292,0.82404,0.46305,0.78714,0.071429,0.055556,0.1,1.7154,2.6245,0.5,0.38889,0.7,1.7154,2.6245
191,0.72061,0.76555,0.67688,0.71674,0.64122,0.87944,0.1875,0.15789,0.23077,1.2367,1.5913,0.625,0.52632,0.76923,1.2367,1.5913
192,0.67963,0.56189,0.48163,0.40623,0.5914,0.71749,0.18182,0.14286,0.25,1.1581,2.857,0.48485,0.38095,0.66667,1.1581,2.857
193,0.61661,0.5688,0.43033,0.39194,0.47705,0.81872,0.25641,0.19231,0.38462,3.0841,4.2029,0.30769,0.23077,0.46154,3.0841,4.2029
194,0.50093,0.73796,0.4851,0.7256,0.36434,0.68681,0.32,0.25,0.44444,0.5477,3.2127,0.48,0.375,0.66667,0.5477,3.2127
195,0.71019,0.70952,0.62787,0.61034,0.64644,0.85824,0.34483,0.27778,0.45455,1.6117,3.9191,0.48276,0.38889,0.63636,1.6117,3.9191
196,0.52585,0.58341,0.39538,0.45788,0.34789,0.70403,0.076923,0.066667,0.090909,4.5028,5.7286,0.30769,0.26667,0.36364,4.5028,5.7286
197,0.67055,0.5991,0.51551,0.48892,0.54516,0.80532,0,0,0,1.8031,2.2981,0.5641,0.45833,0.73333,1.8031,2.2981
198,0.52162,0.81403,0.50201,0.76224,0.37424,0.70967,0.33333,0.25,0.5,1.3736,5.2976,0.44444,0.33333,0.66667,1.3736,5.2976
199,0.33894,0.56854,0.34615,0.56431,0.24964,0.68375,0.17391,0.15385,0.2,3.4604,3.6274,0.34783,0.30769,0.4,3.4604,3.6274
200,0.69616,0.58061,0.50574,0.42352,0.62757,0.8179,0.058824,0.045455,0.083333,1.7223,2.2715,0.64706,0.5,0.91667,1.7223,2.2715
201,0.51202,0.66183,0.43244,0.58208,0.344,0.72123,0.13333,0.1,0.2,1.746,4.3073,0.53333,0.4,0.8,1.746,4.3073
202,0.56486,0.7632,0.54386,0.78301,0.41662,0.74039,0.13793,0.1,0.22222,3.4615,4.2546,0.27586,0.2,0.44444,3.4615,4.2546
203,0.44421,0.66831,0.43609,0.6437,0.32974,0.74711,0.066667,0.0625,0.071429,3.0731,3.0731,0.46667,0.4375,0.5,3.0731,3.0731
204,0.46089,0.81035,0.513,0.87478,0.36291,0.76396,0.095238,0.071429,0.14286,0.9652,1.3253,0.66667,0.5,1,0.9652,1.3253
205,0.47196,0.79196,0.46086,0.73946,0.33474,0.72819,0.25,0.16667,0.5,0.59308,5.8942,0.375,0.25,0.75,0.59308,5.8942
206,0.63104,0.70234,0.65759,0.76265,0.57797,0.84644,0.13793,0.11765,0.16667,1.4395,1.6531,0.75862,0.64706,0.91667,1.4395,1.6531
207,0.58964,0.76535,0.5695,0.78183,0.44786,0.75076,0.15385,0.125,0.2,3.0213,4.0039,0.38462,0.3125,0.5,3.0213,4.0039
208,0.71022,0.60132,0.57921,0.52275,0.64935,0.83834,0.066667,0.05,0.1,2.3011,5.4987,0.46667,0.35,0.7,2.3011,5.4987
209,0.77719,0.87709,0.81498,0.89396,0.74882,0.9273,0.36364,0.30769,0.44444,0.9721,1.905,0.72727,0.61538,0.88889,0.9721,1.905
210,0.60881,0.58161,0.45353,0.45162,0.45546,0.75792,0.18605,0.13333,0.30769,0.791,3.9884,0.4186,0.3,0.69231,0.791,3.9884
211,0.74723,0.82934,0.69972,0.798,0.62299,0.90459,0.14815,0.13333,0.16667,0.8274,0.855,0.81481,0.73333,0.91667,0.8274,0.855
212,0.61442,0.67085,0.51961,0.5471,0.49476,0.77727,0.17391,0.14286,0.22222,3.82,6.9861,0.34783,0.28571,0.44444,3.82,6.9861
213,0.76364,0.78958,0.67218,0.706,0.64146,0.86831,0.30303,0.25,0.38462,2.3255,4.1059,0.48485,0.4,0.61538,2.3255,4.1059
214,0.62214,0.90603,0.63421,0.93764,0.47915,0.77796,0.44444,0.33333,0.66667,0.2381,3.6949,0.51852,0.38889,0.77778,0.2381,3.6949
215,0.67998,0.87709,0.74215,0.94017,0.61304,0.85089,0.41379,0.33333,0.54545,0.2602,2.402,0.55172,0.44444,0.72727,0.2602,2.402
216,0.65233,0.85528,0.74395,0.9325,0.61882,0.83125,0.38462,0.33333,0.45455,0.36,1.2166,0.61538,0.53333,0.72727,0.36,1.2166
217,0.60097,0.65319,0.57785,0.64568,0.52291,0.83934,0.068966,0.05,0.11111,0.7731,4.0443,0.48276,0.35,0.77778,0.7731,4.0443
218,0.44596,0.70046,0.4391,0.70975,0.31788,0.70697,0.083333,0.058824,0.14286,0.9725,3.8419,0.5,0.35294,0.85714,0.9725,3.8419
219,0.62546,0.6231,0.45097,0.46031,0.44199,0.70982,0.18182,0.13333,0.28571,1.0645,4.5171,0.36364,0.26667,0.57143,1.0645,4.5171
220,0.73496,0.77638,0.78027,0.79182,0.76905,0.88496,0.2963,0.23529,0.4,0.8273,2.9674,0.59259,0.47059,0.8,0.8273,2.9674
221,0.40747,0.78848,0.45739,0.84667,0.31333,0.69807,0.18182,0.15385,0.22222,2.1406,4.0763,0.54545,0.46154,0.66667,2.1406,4.0763
222,0.59296,0.59091,0.47142,0.4589,0.48465,0.7466,0.074074,0.0625,0.090909,2.4194,3.106,0.51852,0.4375,0.63636,2.4194,3.106
223,0.6057,0.5274,0.54645,0.5069,0.59268,0.78787,0.15385,0.125,0.2,2.1123,3.0877,0.51282,0.41667,0.66667,2.1123,3.0877
224,0.56582,0.36163,0.27657,0.21001,0.4049,0.71535,0,0,0,3.4496,5.9141,0.25641,0.18519,0.41667,3.4496,5.9141
225,0.72849,0.58704,0.45361,0.35466,0.62917,0.7289,0.24,0.2,0.3,1.0858,4.855,0.56,0.46667,0.7,1.0858,4.855
226,0.87192,0.67453,0.633,0.4886,0.89857,0.83092,0.3871,0.33333,0.46154,0.7118,0.9955,0.64516,0.55556,0.76923,0.7118,0.9955
227,0.43051,0.44275,0.34643,0.39759,0.30693,0.71009,0.13793,0.1,0.22222,1.5273,3.0976,0.55172,0.4,0.88889,1.5273,3.0976
228,0.47553,0.70126,0.55827,0.8091,0.42616,0.63832,0.25806,0.18182,0.44444,0.8109,3.1352,0.51613,0.36364,0.88889,0.8109,3.1352
229,0.3513,0.78309,0.51665,0.88396,0.36499,0.63576,0,0,0,2.2165,3.3318,0.54545,0.5,0.6,2.2165,3.3318
230,0.47727,0.69866,0.45676,0.68817,0.34182,0.6918,0.35714,0.26316,0.55556,0.2537,4.7005,0.5,0.36842,0.77778,0.2537,4.7005
231,0.55153,0.74082,0.5139,0.75508,0.38949,0.68398,0.48485,0.34783,0.8,0.18805,1.2091,0.60606,0.43478,1,0.18805,1.2091
232,0.39234,0.6223,0.39108,0.62491,0.28459,0.62715,0,0,0,1.684,3.8938,0.45161,0.35,0.63636,1.684,3.8938
233,0.48103,0.77625,0.49036,0.81119,0.35138,0.69119,0.16,0.11111,0.28571,3.0996,4.4534,0.24,0.16667,0.42857,3.0996,4.4534
234,0.67797,0.56006,0.46738,0.40614,0.55037,0.79781,0.12903,0.10526,0.16667,2.0095,2.5745,0.58065,0.47368,0.75,2.0095,2.5745
235,0.75117,0.73763,0.61976,0.55602,0.7,0.82078,0.18182,0.16667,0.2,2.0992,2.0992,0.54545,0.5,0.6,2.0992,2.0992
236,0.69106,0.55234,0.46928,0.39194,0.58465,0.77509,0.27586,0.25,0.30769,0.7186,1.6678,0.62069,0.5625,0.69231,0.7186,1.6678
237,0.58406,0.6768,0.48965,0.59682,0.41512,0.78353,0.30769,0.25,0.4,1.0758,1.4072,0.69231,0.5625,0.9,1.0758,1.4072
238,0.70636,0.61393,0.52998,0.45183,0.64082,0.81075,0.37838,0.31818,0.46667,0.6578,1.1288,0.64865,0.54545,0.8,0.6578,1.1288
239,0.58419,0.9022,0.70175,0.94623,0.55766,0.80243,0.31579,0.23077,0.5,0.70201,1.3261,0.63158,0.46154,1,0.70201,1.3261
240,0.64106,0.63317,0.48666,0.46186,0.51426,0.71845,0.21429,0.16667,0.3,1.6165,4.8227,0.42857,0.33333,0.6,1.6165,4.8227
241,0.59366,0.71695,0.57714,0.69386,0.49403,0.83446,0,0,0,2.7874,4.5533,0.46667,0.36842,0.63636,2.7874,4.5533
242,0.53148,0.65431,0.47967,0.58131,0.40829,0.75336,0.2069,0.17647,0.25,0.7801,5.45,0.55172,0.47059,0.66667,0.7801,5.45
243,0.64753,0.37054,0.33445,0.24535,0.52513,0.6789,0.19355,0.13636,0.33333,1.2424,3.7784,0.3871,0.27273,0.66667,1.2424,3.7784
244,0.69314,0.75739,0.72744,0.7424,0.71307,0.84945,0.22222,0.14286,0.5,0.46694,5.133,0.44444,0.28571,1,0.46694,5.133
245,0.60143,0.59557,0.41152,0.40862,0.41447,0.75376,0.11765,0.086957,0.18182,3.0585,6.5684,0.23529,0.17391,0.36364,3.0585,6.5684
246,0.5512,0.67553,0.5041,0.63694,0.41711,0.78601,0.055556,0.037037,0.11111,2.9312,8.1933,0.27778,0.18519,0.55556,2.9312,8.1933
247,0.5333,0.73921,0.54291,0.73373,0.43086,0.79091,0,0,0,2.1757,2.1757,0.72727,0.66667,0.8,2.1757,2.1757
248,0.61115,0.65152,0.47567,0.53,0.43144,0.7717,0.16,0.14286,0.18182,1.4294,1.4295,0.64,0.57143,0.72727,1.4294,1.4295
249,0.15253,0.7719,0.55374,0.90837,0.39826,0.44991,0.25,0.2,0.33333,0.54667,2.9712,0.5,0.4,0.66667,0.54667,2.9712
250,0.67451,0.52632,0.4695,0.41063,0.54807,0.70168,0.19512,0.14815,0.28571,0.88,2.1273,0.58537,0.44444,0.85714,0.88,2.1273
251,0.78292,0.5172,0.43524,0.30617,0.75244,0.71844,0.22222,0.1875,0.27273,2.2983,5.6949,0.44444,0.375,0.54545,2.2983,5.6949
252,0.57672,0.72119,0.56272,0.67552,0.4822,0.83003,0.33333,0.29412,0.38462,2.0134,5.4246,0.4,0.35294,0.46154,2.0134,5.4246
253,0.39201,0.56339,0.40119,0.57563,0.30789,0.67321,0.11765,0.090909,0.16667,6.1347,8.957,0.23529,0.18182,0.33333,6.1347,8.957
254,0.60736,0.54674,0.41341,0.37958,0.45387,0.782,0.12121,0.095238,0.16667,1.0758,2.3848,0.48485,0.38095,0.66667,1.0758,2.3848
255,0.79948,0.68152,0.7149,0.64078,0.8084,0.8721,0.11111,0.10526,0.11765,1.855,1.855,0.61111,0.57895,0.64706,1.855,1.855
256,0.60097,0.51298,0.45643,0.41998,0.4998,0.75619,0.10256,0.074074,0.16667,1.064,3.9167,0.51282,0.37037,0.83333,1.064,3.9167
257,0.67491,0.61,0.53879,0.49638,0.58912,0.74493,0.15385,0.15385,0.15385,13.4237,5.1042,0.38462,0.38462,0.38462,13.4237,5.1042
258,0.72985,0.61043,0.53447,0.46381,0.63055,0.78655,0.068966,0.0625,0.076923,1.1915,1.7244,0.62069,0.5625,0.69231,1.1915,1.7244
259,0.62616,0.49637,0.39209,0.3162,0.51589,0.73342,0,0,0,1.6649,2.4675,0.47059,0.4,0.57143,1.6649,2.4675
260,0.74231,0.61633,0.59551,0.51028,0.71493,0.85678,0.20513,0.17391,0.25,0.77915,1.2701,0.61538,0.52174,0.75,0.77915,1.2701
261,0.64302,0.44749,0.39987,0.30414,0.58354,0.69977,0.15789,0.13636,0.1875,3.172,3.176,0.31579,0.27273,0.375,3.172,3.176
262,0.72465,0.60286,0.509,0.43,0.62357,0.82127,0.24242,0.22222,0.26667,3.4037,3.3927,0.36364,0.33333,0.4,3.4037,3.3927
263,0.82005,0.84719,0.83474,0.84891,0.82103,0.93173,0.13793,0.11765,0.16667,1.6929,1.9768,0.55172,0.47059,0.66667,1.6929,1.9768
264,0.8415,0.672,0.65888,0.54051,0.84364,0.88266,0.18182,0.16667,0.2,1.3657,1.3528,0.72727,0.66667,0.8,1.3657,1.3528
265,0.83419,0.78743,0.7905,0.7394,0.84918,0.92242,0.1875,0.16667,0.21429,0.8971,0.89845,0.6875,0.61111,0.78571,0.8971,0.89845
266,0.6967,0.50924,0.42065,0.33278,0.57156,0.6802,0.074074,0.083333,0.066667,31.5353,11.4734,0.22222,0.25,0.2,31.5353,11.4734
267,0.746,0.82474,0.69685,0.7623,0.64175,0.88204,0.5,0.41176,0.63636,0.3869,0.3975,0.64286,0.52941,0.81818,0.3869,0.3975
268,0.64763,0.62343,0.4658,0.44777,0.48534,0.76404,0.068966,0.058824,0.083333,3.5202,3.5194,0.34483,0.29412,0.41667,3.5202,3.5194
269,0.6097,0.66575,0.56093,0.59632,0.52951,0.79785,0.15385,0.14286,0.16667,3.5809,3.5809,0.30769,0.28571,0.33333,3.5809,3.5809
270,0.65765,0.5279,0.41497,0.34513,0.52027,0.78931,0.38095,0.34783,0.42105,0.8571,1.4808,0.61905,0.56522,0.68421,0.8571,1.4808
271,0.75741,0.63558,0.63638,0.54747,0.75976,0.83502,0.125,0.11111,0.14286,3.1613,2.8408,0.4375,0.38889,0.5,3.1613,2.8408
272,0.7301,0.59021,0.532,0.44645,0.65811,0.77422,0.11765,0.095238,0.15385,2.1426,2.7439,0.47059,0.38095,0.61538,2.1426,2.7439
273,0.63509,0.67797,0.64239,0.74867,0.56254,0.76546,0.37037,0.26316,0.625,0.40127,4.6288,0.44444,0.31579,0.75,0.40127,4.6288
274,0.56908,0.61223,0.52163,0.59557,0.46403,0.76727,0.15385,0.11765,0.22222,2.2539,3.2263,0.53846,0.41176,0.77778,2.2539,3.2263
275,0.62425,0.78225,0.66851,0.82698,0.561,0.83487,0.17143,0.13636,0.23077,1.0749,2.762,0.62857,0.5,0.84615,1.0749,2.762
276,0.35572,0.70412,0.40027,0.76188,0.27144,0.67486,0.44444,0.4,0.5,0.51552,0.51552,0.77778,0.7,0.875,0.51552,0.51552
277,0.69546,0.61828,0.61241,0.56083,0.67444,0.79095,0.24,0.1875,0.33333,2.3589,4.4509,0.56,0.4375,0.77778,2.3589,4.4509
278,0.64738,0.67923,0.5501,0.55366,0.5466,0.81166,0.44444,0.33333,0.66667,0.30667,5.2764,0.59259,0.44444,0.88889,0.30667,5.2764
279,0.45584,0.82749,0.52158,0.89192,0.36855,0.71538,0.16,0.11111,0.28571,1.0582,4.9828,0.32,0.22222,0.57143,1.0582,4.9828
280,0.62031,0.76073,0.58492,0.72895,0.48842,0.83153,0.18182,0.18182,0.18182,1.6106,1.6106,0.54545,0.54545,0.54545,1.6106,1.6106
281,0.54475,0.59422,0.40948,0.45235,0.37403,0.75055,0.17391,0.16667,0.18182,2.3176,2.2886,0.52174,0.5,0.54545,2.3176,2.2886
282,0.69699,0.73202,0.61352,0.65286,0.57866,0.83515,0.28571,0.25,0.33333,0.8084,1.3503,0.71429,0.625,0.83333,0.8084,1.3503
283,0.42636,0.89943,0.45703,0.9265,0.30333,0.67092,0,0,0,1.0509,5.8996,0.4,0.3,0.6,1.0509,5.8996
284,0.47701,0.77683,0.50283,0.8295,0.36076,0.6782,0.1,0.071429,0.16667,0.99715,1.4625,0.6,0.42857,1,0.99715,1.4625
285,0.42969,0.62401,0.38884,0.59661,0.2884,0.57121,0.16216,0.11111,0.3,1.8165,5.9727,0.32432,0.22222,0.6,1.8165,5.9727
286,0.74832,0.69371,0.55164,0.50862,0.60261,0.82736,0.27273,0.25,0.3,0.6352,0.67115,0.63636,0.58333,0.7,0.6352,0.67115
287,0.54354,0.47508,0.43506,0.43235,0.43782,0.70607,0.066667,0.047619,0.11111,1.1896,2.4997,0.46667,0.33333,0.77778,1.1896,2.4997
288,0.49595,0.77389,0.51283,0.82807,0.37143,0.7428,0,0,0,1.3778,2.4843,0.57143,0.44444,0.8,1.3778,2.4843
289,0.58672,0.77673,0.63015,0.78471,0.52646,0.79766,0.19355,0.13636,0.33333,0.57333,1.2262,0.58065,0.40909,1,0.57333,1.2262
290,0.64461,0.63513,0.60861,0.58974,0.62873,0.7267,0.057143,0.038462,0.11111,1.0104,6.4565,0.34286,0.23077,0.66667,1.0104,6.4565
291,0.55734,0.53326,0.42086,0.41838,0.42336,0.67003,0.058824,0.043478,0.090909,2.3118,6.9518,0.35294,0.26087,0.54545,2.3118,6.9518
292,0.69477,0.61509,0.53465,0.47265,0.61539,0.80038,0.23077,0.1875,0.3,2.0177,3.5389,0.38462,0.3125,0.5,2.0177,3.5389
293,0.52403,0.68602,0.44938,0.57376,0.36931,0.67535,0.33333,0.25,0.5,0.50614,5.88,0.53333,0.4,0.8,0.50614,5.88
294,0.74071,0.43842,0.46295,0.33622,0.74302,0.60258,0.27273,0.27273,0.27273,12.1194,3.2533,0.36364,0.36364,0.36364,12.1194,3.2533
295,0.72087,0.7647,0.74396,0.79411,0.69976,0.88396,0.16216,0.13043,0.21429,1.0116,1.2218,0.64865,0.52174,0.85714,1.0116,1.2218
296,0.41679,0.57933,0.46995,0.66588,0.36311,0.71538,0.074074,0.066667,0.083333,1.9719,1.9863,0.59259,0.53333,0.66667,1.9719,1.9863
297,0.6775,0.8098,0.67376,0.82101,0.5713,0.83772,0.17647,0.125,0.3,1.096,4.5813,0.52941,0.375,0.9,1.096,4.5813
MEAN,0.60119,0.67681,0.53254,0.62689,0.50493,0.75931,0.1836,0.1458,0.25972,2.1145,3.52,0.49952,0.39969,0.69782,2.1145,3.52
