*Fold,Track,Normalised conditional entropy based over-segmentation score,Normalised conditional entropy based under-segmentation score,Frame pair clustering F-measure,Frame pair clustering precision rate,Frame pair clustering recall rate,Random clustering index,Segment boundary recovery evaluation measure @ 0.5sec,Segment boundary recovery precision rate @ 0.5sec,Segment boundary recovery recall rate @ 0.5sec,Segment boundary recovery evaluation measure @ 3sec,Segment boundary recovery precision rate @ 3sec,Segment boundary recovery recall rate @ 3sec,Median distance from an annotated segment boundary to the closest found boundary,Median distance from a found segment boundary to the closest annotated one
0,struct_mrx_09_000026,0.4180,0.4785,0.4377,0.5756,0.3531,0.5936,0.1429,0.1111,0.2000,0.4286,0.3333,0.6000,1.8265,2.0709
0,struct_mrx_09_000027,0.4620,0.3763,0.4660,0.4924,0.4422,0.6444,0.1739,0.1333,0.2500,0.4348,0.3333,0.6250,2.3304,4.2697
0,struct_mrx_09_000028,0.6834,0.5194,0.5691,0.5263,0.6195,0.7512,0.0870,0.0714,0.1111,0.4348,0.3571,0.5556,2.8214,2.9680
0,struct_mrx_09_000029,0.6490,0.4745,0.4567,0.3816,0.5688,0.7336,0.1000,0.0909,0.1111,0.4000,0.3636,0.4444,3.2237,3.2237
0,struct_mrx_09_000030,0.7410,0.4058,0.4497,0.3354,0.6821,0.5996,0.2667,0.3333,0.2222,0.2667,0.3333,0.2222,14.4260,0.9425
0,struct_mrx_09_000031,0.3810,0.5069,0.4251,0.5448,0.3485,0.6232,0.0870,0.0714,0.1111,0.2609,0.2143,0.3333,4.4959,4.8265
0,struct_mrx_09_000032,0.6189,0.6997,0.6036,0.7190,0.5202,0.7660,0.0870,0.0714,0.1111,0.6087,0.5000,0.7778,1.6554,2.4503
0,struct_mrx_09_000033,0.6791,0.6006,0.5280,0.4834,0.5816,0.7938,0.0870,0.1000,0.0769,0.5217,0.6000,0.4615,2.7093,1.5212
0,struct_mrx_09_000034,0.5878,0.5154,0.4922,0.5018,0.4830,0.6979,0.0952,0.0909,0.1000,0.3810,0.3636,0.4000,6.5592,2.3163
0,struct_mrx_09_000035,0.8673,0.4530,0.4872,0.3359,0.8865,0.6555,0.1176,0.1429,0.1000,0.3529,0.4286,0.3000,14.7520,1.1286
0,struct_mrx_09_000036,0.6183,0.3722,0.4354,0.3392,0.6077,0.7015,0.0870,0.0667,0.1250,0.3478,0.2667,0.5000,2.5969,3.4276
0,struct_mrx_09_000037,0.8013,0.3343,0.4086,0.2750,0.7951,0.5501,0.0952,0.1667,0.0667,0.2857,0.5000,0.2000,24.8180,3.2388
0,struct_mrx_09_000038,0.7900,0.4616,0.5499,0.4237,0.7832,0.6355,0.2353,0.2857,0.2000,0.3529,0.4286,0.3000,13.5680,1.4435
0,struct_mrx_09_000039,0.2414,0.6948,0.4882,0.8223,0.3472,0.3931,0.4444,0.3333,0.6667,0.6667,0.5000,1.0000,0.0100,0.3562
0,struct_mrx_09_000040,0.4216,0.4747,0.3629,0.4283,0.3149,0.6086,0.1250,0.1429,0.1111,0.5000,0.5714,0.4444,6.7000,2.3957
0,struct_mrx_09_000041,0.7193,0.6822,0.6445,0.5993,0.6970,0.8063,0.0000,0.0000,0.0000,0.4444,0.5714,0.3636,5.0597,2.2874
0,struct_mrx_09_000042,0.4953,0.5089,0.5020,0.6091,0.4269,0.6272,0.2105,0.1429,0.4000,0.4210,0.2857,0.8000,1.4071,5.5442
0,struct_mrx_09_000043,0.7593,0.5187,0.5265,0.4054,0.7510,0.7769,0.1600,0.1818,0.1429,0.7200,0.8182,0.6429,2.3442,2.0684
0,struct_mrx_09_000044,0.5892,0.5020,0.4709,0.4300,0.5204,0.7434,0.0833,0.0909,0.0769,0.3333,0.3636,0.3077,6.2649,3.9724
0,struct_mrx_09_000045,0.3079,0.5832,0.4157,0.6354,0.3089,0.4360,0.0833,0.0625,0.1250,0.4167,0.3125,0.6250,1.7329,5.1698
0,struct_mrx_09_000046,0.6899,0.6413,0.7528,0.7702,0.7362,0.7951,0.1176,0.1000,0.1429,0.5882,0.5000,0.7143,1.6836,2.1534
0,struct_mrx_09_000047,0.8143,0.4420,0.4482,0.3049,0.8462,0.7007,0.2400,0.2500,0.2308,0.5600,0.5833,0.5385,2.7773,1.9771
0,struct_mrx_09_000048,0.6626,0.3575,0.4617,0.3552,0.6594,0.6459,0.2105,0.1818,0.2500,0.2105,0.1818,0.2500,9.8887,7.5739
0,struct_mrx_09_000049,0.7435,0.6320,0.7586,0.7160,0.8065,0.8244,0.2667,0.3333,0.2222,0.2667,0.3333,0.2222,6.5898,4.0971
0,struct_mrx_09_000050,0.5628,0.5129,0.5009,0.5104,0.4916,0.6692,0.0769,0.0588,0.1111,0.3846,0.2941,0.5556,2.9375,5.2102
0,struct_mrx_09_000051,0.7179,0.5233,0.5270,0.4303,0.6796,0.7882,0.1538,0.1818,0.1333,0.3846,0.4546,0.3333,6.4912,2.4851
0,struct_mrx_09_000052,0.5533,0.3151,0.4692,0.4001,0.5671,0.6439,0.1111,0.0909,0.1429,0.3333,0.2727,0.4286,4.9291,2.9700
0,struct_mrx_09_000053,0.6273,0.4235,0.4282,0.3453,0.5634,0.6449,0.1482,0.1538,0.1429,0.4444,0.4615,0.4286,5.2021,2.0349
0,struct_mrx_09_000054,0.6683,0.3468,0.4407,0.3402,0.6253,0.6005,0.2353,0.2500,0.2222,0.4706,0.5000,0.4444,3.3981,1.3797
0,struct_mrx_09_000055,0.7266,0.5442,0.5462,0.4595,0.6730,0.8039,0.3333,0.3750,0.3000,0.4444,0.5000,0.4000,4.2347,0.9919
0,struct_mrx_09_000056,0.4012,0.5841,0.4478,0.6337,0.3463,0.5053,0.0833,0.0667,0.1111,0.2500,0.2000,0.3333,3.5089,4.8508
0,struct_mrx_09_000057,0.8018,0.4453,0.5274,0.3898,0.8155,0.6912,0.1429,0.2000,0.1111,0.4286,0.6000,0.3333,7.6822,2.6650
0,struct_mrx_09_000058,0.5038,0.5127,0.5099,0.5488,0.4761,0.7082,0.1053,0.0833,0.1429,0.4210,0.3333,0.5714,1.4520,2.4660
0,struct_mrx_09_000059,0.5508,0.4302,0.4569,0.4193,0.5019,0.7379,0.1111,0.1111,0.1111,0.2222,0.2222,0.2222,6.2161,3.3590
0,struct_mrx_09_000060,0.6719,0.3286,0.3230,0.2222,0.5910,0.6400,0.0769,0.1000,0.0625,0.3077,0.4000,0.2500,5.6407,3.3967
0,struct_mrx_09_000061,0.5157,0.7379,0.5976,0.8204,0.4700,0.7385,0.3333,0.2857,0.4000,0.5000,0.4286,0.6000,2.1916,2.1916
0,struct_mrx_09_000062,0.7256,0.7260,0.7070,0.7617,0.6597,0.8065,0.0909,0.0833,0.1000,0.4546,0.4167,0.5000,3.0771,3.0771
0,struct_mrx_09_000063,0.7035,0.5100,0.5415,0.4462,0.6885,0.7818,0.1000,0.0909,0.1111,0.5000,0.4546,0.5556,2.9078,2.9078
0,struct_mrx_09_000064,0.8590,0.4739,0.6462,0.5058,0.8943,0.6740,0.3000,0.3000,0.3000,0.4000,0.4000,0.4000,8.2966,1.8703
0,struct_mrx_09_000065,0.4943,0.4284,0.4296,0.4186,0.4413,0.7147,0.0800,0.0833,0.0769,0.4000,0.4167,0.3846,4.8831,3.1334
0,struct_mrx_09_000066,0.6496,0.5763,0.5984,0.5775,0.6208,0.7589,0.1739,0.1667,0.1818,0.6087,0.5833,0.6364,1.7145,1.5766
0,struct_mrx_09_000067,0.8092,0.5868,0.6855,0.5894,0.8191,0.7426,0.3636,0.5000,0.2857,0.5454,0.7500,0.4286,5.6316,0.2738
0,struct_mrx_09_000068,0.5186,0.5088,0.4092,0.4220,0.3971,0.7204,0.1290,0.1053,0.1667,0.3226,0.2632,0.4167,4.1689,7.0883
0,struct_mrx_09_000069,0.8767,0.3293,0.4421,0.2943,0.8879,0.5434,0.1250,0.1667,0.1000,0.3750,0.5000,0.3000,26.3650,1.2037
0,struct_mrx_09_000070,0.5661,0.4702,0.4309,0.3858,0.4880,0.6757,0.0769,0.0833,0.0714,0.3846,0.4167,0.3571,3.8952,3.4213
0,struct_mrx_09_000071,0.7203,0.3571,0.4052,0.2961,0.6418,0.4840,0.1176,0.1429,0.1000,0.3529,0.4286,0.3000,10.9500,1.6821
0,struct_mrx_09_000072,0.7422,0.5654,0.6849,0.6190,0.7666,0.7888,0.1905,0.1818,0.2000,0.4762,0.4546,0.5000,3.2415,1.9848
0,struct_mrx_09_000073,0.6987,0.4086,0.4281,0.3292,0.6121,0.6584,0.0800,0.0909,0.0714,0.4000,0.4546,0.3571,4.1847,3.0143
0,struct_mrx_09_000074,0.6969,0.4890,0.6044,0.5210,0.7195,0.6232,0.1176,0.1250,0.1111,0.3529,0.3750,0.3333,12.5160,3.4705
0,struct_mrx_09_000075,0.7018,0.5350,0.7132,0.6561,0.7813,0.7110,0.1111,0.1111,0.1111,0.2222,0.2222,0.2222,5.7532,5.3822
0,struct_mrx_09_000076,0.6720,0.5279,0.5052,0.4282,0.6159,0.7535,0.1538,0.2000,0.1250,0.2308,0.3000,0.1875,5.5170,4.5026
0,struct_mrx_09_000077,0.5782,0.6454,0.5450,0.6177,0.4876,0.7332,0.2727,0.2308,0.3333,0.4546,0.3846,0.5556,2.3197,5.4220
0,struct_mrx_09_000078,0.6994,0.4433,0.5635,0.4488,0.7569,0.7568,0.1429,0.1538,0.1333,0.3571,0.3846,0.3333,6.8918,2.8411
0,struct_mrx_09_000079,0.7799,0.4112,0.6311,0.5024,0.8482,0.6695,0.1818,0.1667,0.2000,0.3636,0.3333,0.4000,7.1634,3.7813
0,struct_mrx_09_000080,0.5351,0.3874,0.3973,0.3343,0.4896,0.7465,0.0667,0.0909,0.0526,0.4000,0.5454,0.3158,4.8192,2.6646
0,struct_mrx_09_000081,0.6465,0.2736,0.5188,0.4180,0.6835,0.5589,0.1111,0.1667,0.0833,0.2222,0.3333,0.1667,22.5530,3.7201
0,struct_mrx_09_000082,0.7054,0.5291,0.5038,0.4270,0.6142,0.7588,0.0952,0.0909,0.1000,0.3810,0.3636,0.4000,3.6604,2.6165
0,struct_mrx_09_000083,0.4421,0.5302,0.4530,0.5270,0.3973,0.6558,0.1739,0.1538,0.2000,0.2609,0.2308,0.3000,5.4102,4.6224
0,struct_mrx_09_000084,0.8494,0.4513,0.6630,0.5300,0.8852,0.7417,0.4000,0.3333,0.5000,0.4000,0.3333,0.5000,1.7439,2.4049
0,struct_mrx_09_000085,0.9491,0.5610,0.6531,0.4888,0.9840,0.7124,0.1333,0.2500,0.0909,0.4000,0.7500,0.2727,19.3730,1.6291
0,struct_mrx_09_000086,0.6183,0.4490,0.5189,0.4617,0.5923,0.6796,0.0833,0.0714,0.1000,0.4167,0.3571,0.5000,3.1322,3.1322
0,struct_mrx_09_000087,0.7002,0.3062,0.3279,0.2172,0.6687,0.5653,0.0714,0.0625,0.0833,0.5000,0.4375,0.5833,2.0601,2.1213
0,struct_mrx_09_000088,0.6757,0.6364,0.7075,0.7286,0.6875,0.8145,0.2857,0.2727,0.3000,0.7619,0.7273,0.8000,1.6627,1.6293
0,struct_mrx_09_000089,0.6220,0.6765,0.6766,0.7317,0.6291,0.7962,0.0833,0.0833,0.0833,0.4167,0.4167,0.4167,4.2906,3.2054
0,struct_mrx_09_000090,0.7209,0.3888,0.4067,0.2934,0.6624,0.6938,0.1600,0.1667,0.1538,0.4000,0.4167,0.3846,6.8040,3.6384
0,struct_mrx_09_000091,0.7938,0.6245,0.5639,0.4516,0.7505,0.8430,0.0909,0.0833,0.1000,0.4546,0.4167,0.5000,3.1258,2.0045
0,struct_mrx_09_000092,0.6603,0.4629,0.4643,0.3870,0.5802,0.6908,0.2353,0.3333,0.1818,0.4706,0.6667,0.3636,3.5205,1.6271
0,struct_mrx_09_000093,0.6259,0.5533,0.4622,0.4177,0.5172,0.8046,0.0909,0.0909,0.0909,0.5454,0.5454,0.5454,2.2320,1.7621
0,struct_mrx_09_000094,0.5354,0.6539,0.5232,0.6084,0.4589,0.6639,0.2727,0.2727,0.2727,0.5454,0.5454,0.5454,2.1089,1.6911
0,struct_mrx_09_000095,0.7536,0.5417,0.5118,0.4243,0.6448,0.7229,0.0952,0.0909,0.1000,0.5714,0.5454,0.6000,2.1401,1.8995
0,struct_mrx_09_000096,0.8072,0.5936,0.7010,0.6038,0.8354,0.7801,0.1333,0.1429,0.1250,0.4000,0.4286,0.3750,4.1108,2.4660
0,struct_mrx_09_000097,0.6635,0.3864,0.4682,0.3612,0.6652,0.6911,0.1818,0.2000,0.1667,0.6364,0.7000,0.5833,2.3253,1.9870
0,struct_mrx_09_000098,0.5276,0.5368,0.5462,0.6052,0.4978,0.7308,0.0800,0.0625,0.1111,0.4000,0.3125,0.5556,2.7820,5.4465
0,struct_mrx_09_000099,0.6710,0.3760,0.4221,0.3194,0.6219,0.6064,0.2105,0.2857,0.1667,0.3158,0.4286,0.2500,10.6330,3.0749
0,struct_mrx_09_000100,0.6473,0.4211,0.4524,0.3557,0.6211,0.7573,0.2759,0.2353,0.3333,0.4828,0.4118,0.5833,1.0956,3.7786
0,struct_mrx_09_000101,0.6798,0.5732,0.4989,0.4386,0.5783,0.7552,0.1053,0.1000,0.1111,0.5263,0.5000,0.5556,2.9119,2.7631
0,struct_mrx_09_000102,0.7314,0.5470,0.6871,0.6195,0.7711,0.7701,0.1905,0.1818,0.2000,0.5714,0.5454,0.6000,2.3574,1.7557
0,struct_mrx_09_000103,0.5848,0.5621,0.5501,0.5613,0.5394,0.7956,0.1667,0.1538,0.1818,0.3333,0.3077,0.3636,4.3490,3.2825
0,struct_mrx_09_000104,0.9400,0.4760,0.6528,0.4903,0.9764,0.6524,0.1538,0.1667,0.1429,0.4615,0.5000,0.4286,5.2113,1.2069
0,struct_mrx_09_000105,0.7004,0.5535,0.5275,0.4433,0.6512,0.7206,0.0952,0.0909,0.1000,0.4762,0.4546,0.5000,3.3689,2.7998
0,struct_mrx_09_000106,0.5126,0.6533,0.5075,0.6695,0.4086,0.6392,0.0000,0.0000,0.0000,0.4444,0.3636,0.5714,2.9082,5.2020
0,struct_mrx_09_000107,0.5685,0.5120,0.4868,0.4626,0.5137,0.7478,0.0741,0.0588,0.1000,0.4444,0.3529,0.6000,2.5173,3.3134
0,struct_mrx_09_000108,0.7621,0.4924,0.5399,0.4354,0.7103,0.7478,0.3333,0.4000,0.2857,0.5000,0.6000,0.4286,3.5398,1.6191
0,struct_mrx_09_000109,0.6835,0.4691,0.5945,0.5010,0.7311,0.7431,0.0909,0.0769,0.1111,0.3636,0.3077,0.4444,3.6990,3.6990
0,struct_mrx_09_000110,0.7537,0.4960,0.5958,0.5170,0.7029,0.6503,0.3000,0.3000,0.3000,0.4000,0.4000,0.4000,4.2466,1.0468
0,struct_mrx_09_000111,0.5797,0.5938,0.5550,0.5889,0.5247,0.7916,0.1379,0.1250,0.1538,0.4828,0.4375,0.5385,2.2913,3.0296
0,struct_mrx_09_000112,0.7232,0.6471,0.6838,0.6532,0.7174,0.8402,0.0909,0.1000,0.0833,0.3636,0.4000,0.3333,4.9239,4.1059
0,struct_mrx_09_000113,0.5224,0.6057,0.5414,0.6120,0.4855,0.6644,0.1333,0.1429,0.1250,0.5333,0.5714,0.5000,3.7546,2.7115
0,struct_mrx_09_000114,0.5498,0.5191,0.4698,0.5206,0.4280,0.7116,0.1739,0.1538,0.2000,0.5217,0.4615,0.6000,2.6174,2.5659
0,struct_mrx_09_000115,0.7591,0.4799,0.5168,0.3936,0.7523,0.7259,0.0909,0.1111,0.0769,0.5454,0.6667,0.4615,3.4388,2.6835
0,struct_mrx_09_000116,0.6025,0.4439,0.4563,0.4032,0.5256,0.6322,0.1111,0.1250,0.1000,0.3333,0.3750,0.3000,16.6090,2.4575
0,struct_mrx_09_000117,0.7279,0.4626,0.4386,0.3220,0.6874,0.6617,0.2105,0.2222,0.2000,0.3158,0.3333,0.3000,10.5090,3.3082
0,struct_mrx_09_000118,0.6681,0.5031,0.5852,0.5096,0.6872,0.7983,0.0000,0.0000,0.0000,0.3810,0.3333,0.4444,7.6102,7.2513
0,struct_mrx_09_000119,0.6338,0.6152,0.6694,0.7071,0.6355,0.7216,0.1053,0.1000,0.1111,0.4210,0.4000,0.4444,5.4458,3.4537
0,struct_mrx_09_000120,0.7822,0.4531,0.3800,0.2594,0.7102,0.6901,0.0000,0.0000,0.0000,0.4000,0.3846,0.4167,4.4511,3.4696
0,struct_mrx_09_000121,0.7956,0.7657,0.8172,0.7945,0.8413,0.8571,0.2222,0.2000,0.2500,0.4444,0.4000,0.5000,1.8825,1.8825
0,struct_mrx_09_000122,0.7307,0.6548,0.7545,0.7746,0.7354,0.7355,0.3158,0.3000,0.3333,0.5263,0.5000,0.5556,2.4771,1.8039
0,struct_mrx_09_000123,0.4577,0.2840,0.3940,0.3418,0.4651,0.6486,0.0870,0.0714,0.1111,0.3478,0.2857,0.4444,3.0209,3.5964
0,struct_mrx_09_000124,0.8151,0.5395,0.7244,0.6349,0.8432,0.7112,0.1538,0.1667,0.1429,0.3077,0.3333,0.2857,7.8926,2.3360
0,struct_mrx_09_000125,0.8587,0.3096,0.3186,0.1966,0.8385,0.5013,0.1250,0.2000,0.0909,0.1250,0.2000,0.0909,40.0630,3.0530
0,struct_mrx_09_000126,0.8582,0.5274,0.6132,0.4713,0.8774,0.6961,0.0000,0.0000,0.0000,0.5714,0.6667,0.5000,2.5446,1.3630
0,struct_mrx_09_000127,0.6466,0.5744,0.5955,0.5919,0.5991,0.6917,0.1818,0.1538,0.2222,0.4546,0.3846,0.5556,2.6343,2.6343
0,struct_mrx_09_000128,0.5828,0.5644,0.5141,0.5290,0.5000,0.7477,0.2609,0.2500,0.2727,0.2609,0.2500,0.2727,4.7078,3.9093
0,struct_mrx_09_000129,0.7444,0.4768,0.5930,0.4612,0.8300,0.7266,0.0833,0.1000,0.0714,0.3333,0.4000,0.2857,7.3714,3.2266
0,struct_mrx_09_000130,0.4620,0.4769,0.4821,0.5113,0.4561,0.5647,0.1111,0.1111,0.1111,0.2222,0.2222,0.2222,5.6320,4.0281
0,struct_mrx_09_000131,0.6931,0.4597,0.6501,0.5793,0.7406,0.7413,0.1053,0.1000,0.1111,0.5263,0.5000,0.5556,2.9384,2.0103
0,struct_mrx_09_000132,0.5449,0.5703,0.5174,0.5667,0.4761,0.7366,0.1739,0.1667,0.1818,0.6087,0.5833,0.6364,1.9641,1.8747
0,struct_mrx_09_000133,0.6081,0.4142,0.5814,0.5123,0.6722,0.7222,0.1053,0.1000,0.1111,0.3158,0.3000,0.3333,4.5120,4.1726
0,struct_mrx_09_000134,0.6775,0.4196,0.4947,0.4224,0.5968,0.6042,0.1111,0.1250,0.1000,0.3333,0.3750,0.3000,5.9473,1.4343
0,struct_mrx_09_000135,0.6381,0.5935,0.6545,0.6268,0.6848,0.6967,0.5000,0.5000,0.5000,0.6667,0.6667,0.6667,0.9639,1.1849
0,struct_mrx_09_000136,0.6104,0.4699,0.5101,0.4433,0.6006,0.7584,0.0714,0.0714,0.0714,0.4286,0.4286,0.4286,4.1193,4.1193
0,struct_mrx_09_000137,0.7108,0.5793,0.5853,0.5173,0.6738,0.7980,0.1818,0.2000,0.1667,0.4546,0.5000,0.4167,4.1905,2.6668
0,struct_mrx_09_000138,0.4989,0.5282,0.5221,0.5862,0.4707,0.7061,0.2000,0.1818,0.2222,0.5000,0.4546,0.5556,2.9533,2.4253
0,struct_mrx_09_000139,0.8068,0.5112,0.5826,0.4593,0.7967,0.7668,0.1111,0.1667,0.0833,0.3333,0.5000,0.2500,8.8971,3.8420
0,struct_mrx_09_000140,0.4645,0.4056,0.5225,0.4915,0.5577,0.5615,0.0833,0.0769,0.0909,0.2500,0.2308,0.2727,5.8577,5.8577
0,struct_mrx_09_000141,0.7076,0.6406,0.6427,0.5986,0.6938,0.8059,0.1905,0.2500,0.1538,0.2857,0.3750,0.2308,8.2022,3.5761
0,struct_mrx_09_000142,0.8138,0.5236,0.6363,0.4966,0.8852,0.7344,0.1111,0.1250,0.1000,0.4444,0.5000,0.4000,7.4320,2.5657
0,struct_mrx_09_000143,0.7719,0.3341,0.5081,0.3714,0.8043,0.5334,0.1111,0.1429,0.0909,0.3333,0.4286,0.2727,7.8049,2.7146
0,struct_mrx_09_000144,0.6780,0.5895,0.6353,0.6073,0.6660,0.7740,0.1538,0.1538,0.1538,0.4615,0.4615,0.4615,3.1327,2.7930
0,struct_mrx_09_000145,0.6579,0.4882,0.4770,0.4043,0.5814,0.7337,0.0000,0.0000,0.0000,0.3000,0.3333,0.2727,5.4027,5.2864
0,struct_mrx_09_000146,0.6009,0.5763,0.5939,0.5985,0.5893,0.7102,0.1053,0.1111,0.1000,0.6316,0.6667,0.6000,2.4237,1.6849
0,struct_mrx_09_000147,0.6907,0.4243,0.6196,0.5526,0.7051,0.6355,0.1111,0.1111,0.1111,0.3333,0.3333,0.3333,7.2684,1.8496
0,struct_mrx_09_000148,0.5007,0.6749,0.4485,0.6468,0.3432,0.6496,0.0000,0.0000,0.0000,0.3636,0.3636,0.3636,4.7694,1.6633
0,struct_mrx_09_000149,0.6257,0.5688,0.5553,0.5394,0.5723,0.7874,0.0690,0.0667,0.0714,0.5517,0.5333,0.5714,2.3600,2.6611
0,struct_mrx_09_000150,0.6684,0.4846,0.4764,0.3961,0.5977,0.7760,0.2308,0.2500,0.2143,0.2308,0.2500,0.2143,6.5106,4.6498
0,struct_mrx_09_000151,0.6814,0.4972,0.5799,0.5226,0.6513,0.6549,0.0870,0.0714,0.1111,0.2609,0.2143,0.3333,3.4918,4.7404
0,struct_mrx_09_000152,0.5978,0.3901,0.4233,0.3504,0.5345,0.6799,0.1000,0.1429,0.0769,0.2000,0.2857,0.1538,8.1610,4.4673
0,struct_mrx_09_000153,0.5856,0.5874,0.6854,0.7444,0.6352,0.7564,0.1429,0.1429,0.1429,0.4286,0.4286,0.4286,5.3827,5.3827
0,struct_mrx_09_000154,0.5194,0.4475,0.4584,0.4332,0.4868,0.7570,0.1936,0.1875,0.2000,0.4516,0.4375,0.4667,3.0184,3.2513
0,struct_mrx_09_000155,0.3715,0.7287,0.4392,0.7432,0.3118,0.5454,0.1667,0.1333,0.2222,0.3333,0.2667,0.4444,3.0380,3.6651
0,struct_mrx_09_000156,0.7310,0.3477,0.4336,0.3075,0.7348,0.6296,0.2353,0.2857,0.2000,0.5882,0.7143,0.5000,4.3208,2.7676
0,struct_mrx_09_000157,0.8099,0.4867,0.5622,0.4163,0.8656,0.7231,0.2000,0.2857,0.1538,0.2000,0.2857,0.1538,13.3460,4.6029
0,struct_mrx_09_000158,0.8007,0.4820,0.5642,0.4325,0.8110,0.6963,0.1053,0.1111,0.1000,0.5263,0.5556,0.5000,3.4003,2.0615
0,struct_mrx_09_000159,0.6729,0.5222,0.7080,0.6565,0.7682,0.7718,0.3529,0.3000,0.4286,0.4706,0.4000,0.5714,1.0691,2.1170
